id,question,answer,link
6811,Viêm đại tràng và hậu môn kéo dài nên dùng thuốc gì?,"Bạn nên đến khám bác sĩ chuyên khoa tiêu hóa để được tư vấn và khám chi tiết hơn. Theo như những gì bạn chia sẻ thì chúng tôi nghĩ bạn nên đi nội soi kiểm tra lại nhằm đánh giá mức độ viêm đại tràng và hậu môn. Có rất nhiều loại thuốc điều trị viêm đại tràng. Tuy nhiên tùy theo mức độ viêm và mức độ cải thiện lâm sàng với từng loại thuốc điều trị khác nhau mà bác sĩ có sự lựa chọn thuốc cho bạn. Bên cạnh việc điều trị bằng thuốc thì thay đổi lối sống cũng rất quan trọng quyết định sự thành công của quá trình. Bạn nên hạn chế rượu bia, hạn chế các thức ăn có nhiều dầu, mỡ, chua, cay, nên sử dụng thức ăn có nhiều chất xơ. . .",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/viem-dai-trang-va-hau-mon-keo-dai-nen-dung-thuoc-gi/
6812,Phương pháp điều trị thoái hóa tinh bột?,"Bệnh thoái hóa tinh bột (amyloidosis) là tên gọi một nhóm các tình trạng hiếm gặp, có mức độ nghiêm trọng do sự tích tụ của một loại protein bất thường được gọi là amyloid trong các cơ quan trên khắp cơ thể.Tại chuyên khoa Da liễu, thường gặp thể Lichen amyloidosis là thể phổ biến nhất của bệnh da amyloidosis khu trú. Bệnh Lichen amyloidosis thường biểu hiện dưới dạng nhiều sẩn, chắc, tăng sắc tố, dày sừng trên cẳng chân, tay,...Đây là một bệnh da mạn tính, chưa có thuốc điều trị đặc hiệu. Một số phương pháp điều trị để giảm triệu chứng như: Laser, các thuốc kháng histamin, corticoid, liệu pháp ánh sáng, phẫu thuật,...Bạn có thể đến thăm khám bác sĩ chuyên khoa Da liễu để được tư vấn điều trị cụ thể.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/phuong-phap-dieu-tri-thoai-hoa-tinh-bot/
6813,"Tôi đang cho con bú, bé đã 16 tháng nhưng tôi vẫn chưa cho cai sữa mẹ. Tôi bán hàng tạp hóa, hàng ngày tiếp xúc khá nhiều người. Tôi muốn tiêm vaccine Covid-19 có được không ạ?","Theo hướng dẫn mới nhất của Bộ Y tế, quyết định 2995 QĐBT ban hành ngày 18/6/2021, phụ nữ mang thai và đang cho con bú nằm trong đối tượng hoãn tiêm chủng vaccine phòng Covid-19. Do đó, Chị nên hoãn tiêm vaccine, chờ chỉ đạo tiếp theo của Bộ Y tế.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p99
6814,"Tôi mắc bệnh tiểu đường type 2, cách đây 7 năm tôi bị giảm tiểu cầu vô căn cấp tính điều trị một tuần thì khỏi, hàng năm kiểm tra đều trên 150. Tôi có thể tiêm chủng vaccine Covid-19 không?","Thứ nhất, bệnh tiểu đường của anh được kiểm soát tốt (các xét nghiệm trong giới hạn, trong 3 tháng không phải tăng liều điều trị, không phải nhập viện, . . . ). Thứ hai, anh chỉ bị giảm tiểu cầu điều trị 1 lần từ 7 năm trước và vẫn xét nghiệm kiểm tra định kỳ theo dõi tốt thì anh có thể tiêm chủng bình thường. Khi đi tiêm nên mang theo các xét nghiệm lần tái khám gần đây nhất cho bác sĩ để bác sĩ đưa ra những chẩn đoán chính xác nhất.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p25
6815,Bị vảy nến lâu năm nên điều trị thế nào để không ảnh hưởng quá trình mang thai?,"Theo như em mô tả, em bị bệnh vảy nến thì sau này sinh con, con của em có thể bị bệnh vảy nến vì theo cơ chế mẹ truyền cho con hoặc có thể không mắc bệnh vảy nến.Bác sĩ khuyên em nên khám chuyên khoa da liễu để có phương pháp điều trị thích hợp nhất.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/bi-vay-nen-lau-nam-nen-dieu-tri-nao-de-khong-anh-huong-qua-trinh-mang-thai/
6816,"Người 64 tuổi, đang bị đau khớp, men gan cao có nên tiêm vaccine Covid-19 không?","Bất kỳ ai cũng có nguy cơ nhiễm Covid-19, vì thế những người năm nay 64 tuổi và đang bị đau khớp, men gan cao nhưng ôn định không phải dùng thuốc gì nên tiêm vaccine Covid-19 để phòng cho mình, gia đình cũng như cộng đồng xung quanh. Lưu ý trước khi đi tiêm cần kiểm tra lại tình trạng men gan cũng như sức khỏe của mình sau đó báo với bác sĩ tại điểm tiêm để được tư vấn cụ thể.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p81
6817,"Thường đầy bụng khó tiêu, viêm họng, bị nấc, tăng huyết áp nên làm gì?","Biểu hiện đầy bụng khó tiêu là triệu chứng thường gặp trong bệnh lý viêm dạ dày. Sau khi uống thuốc viêm họng, có thể là trong số thuốc đó có chứa thuốc kháng viêm mạnh gây kích thích dạ dày tăng tiết acid và giảm các yếu tố bảo vệ dạ dày gây tổn thương dạ dày thực quản, đồng thời kích thích dây thần kinh phế vị gây ra triệu chứng nấc, nếu trong viêm họng mà có triệu chứng viêm phế quản kèm theo như ho, khò khè, khó thở thì trong số thuốc viêm họng ấy cũng có thể chứa thuốc giãn phế quản, tác dụng phụ của thuốc này là làm tăng nhịp tim và tăng huyết áp. Nếu uống thuốc kháng viêm nhóm Corticoid kéo dài cũng có thể gây ra tình trạng giữ muối nước trong cơ thể, gây phù và tăng huyết áp. Việc tăng tiết acid dạ dày cũng có thể gây ra tình trạng trào ngược dạ dày thực quản và dẫn tới viêm họng mạn tính. Vì vậy, trường hợp của cháu cần được khám chuyên khoa Nội, bác sĩ sẽ cân nhắc cho cháu thực hiện nội soi dạ dày, làm các xét nghiệm để xác định tình trạng, từ đó sẽ có phương pháp điều trị phù hợp.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/thuong-day-bung-kho-tieu-viem-hong-bi-nac-tang-huyet-ap-nen-lam-gi/
6818,"Tôi đang làm việc tại một công ty tư nhân vừa và nhỏ, cũng đang nằm trong khu vực phong tỏa có nhu cầu muốn tiêm vaccine ngừa Covid-19 có được không và đăng kí như thế nào?","Hiện tại, Chính phủ và Bộ Y tế vẫn đang triển khai tiêm cho các đối tượng được ưu tiên. Nếu anh thuộc diện được tiêm theo chính sách có thể đăng ký tại nơi mình sinh sống hoặc nơi mình công tác. Ngoài ra, nếu anh chưa thuộc nhóm đối tương ưu tiên theo NĐ 21-CP vui lòng chờ hoặc đăng ký nhu cầu của mình qua hệ thống tổng đài VNVC, ngay khi có thể được đáp ứng và cho phép của Bộ Y tế về cơ chế tiêm dịch vụ chúng tôi sẽ thông báo và mời khách hàng đến tiêm.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p7
6819,"Chỉ số MID 8,9% cho biết vấn đề gì về máu?","Chỉ số MID % là tỷ lệ phần trăm của bạch cầu monoxit, bạch cầu hạt ưa bazơ và bạch cầu hạt ưa acid. Đây là chỉ số xét nghiệm của máy đếm tế bào thế hệ cũ nên không phân tách được từng loại bạch cầu trên. Kết quả xét nghiệm của bạn có cao hơn giá trị tham chiếu của phòng xét nghiệm một chút. Bạn không nên lo lắng quá. Bởi vì ngoài tỷ lệ phần trăm tăng thì việc kết hợp số lượng tuyệt đối của các loại bạch cầu tăng mới có giá trị. Nếu như tổng số lượng bạch cầu (WBC) của bạn trong giới hạn bình thường từ 4 đến < 10 G/l, thì có khả năng số lượng tuyệt đối của bạch cầu từng loại vẫn trong giới hạn bình thường. Nếu như tổng số lượng bạch cầu của bạn trên 10 G/l thì bạn nên kiểm tra lại xét nghiệm tổng phân tích tế bào máu ngoại vi sau 1 tháng. Kết hợp với triệu chứng lâm sàng của bạn các bác sĩ sẽ chẩn đoán nguyên nhân.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/chi-so-mid-89-cho-biet-van-de-gi-ve-mau/
6820,"Tôi 44 tuổi, bị co giãn tĩnh mạch và đang uống thuốc. Ngoài ra, tôi còn bị viêm mũi dị ứng.Mẹ tôi năm nay 65 tuổi, có hở van tim, hen suyễn, viêm mũi dị ứng, rối loạn tiền đình va đang uống thuốc bổ não của Pháp. Chị tôi có bệnh trầm cảm gần 20 năm.Cả gia đình tôi có tiêm được vaccine Covid-19 không? Nếu được tiêm loại nào? Nguyện vọng của gia đình là được tiêm Pfizer và Moderna. Tôi sẵn sàng tiêm vaccine dịch vụ trả phí thì khi nào được tiêm?","Bạn bị co giãn tĩnh mạch và viêm mũi dị ứng nhưng nếu điều trị ổn định có thể tiêm ngừa vaccine Covid-19. Bác sĩ khám sàng lọc sẽ trực tiếp khám và đánh giá tình trạng sức khỏe hiện tại qua các chỉ số như huyết áp, nhịp tim, nhịp thở và các cơ quan khác theo đúng các tiêu chuẩn mà Bộ Y tế hướng dẫn. Nếu không có dấu hiệu nào bất thường, các chỉ số sinh tồn đều trong giới hạn cho phép, bác sĩ sẽ chỉ định tiêm chủng. Sau tiêm cần tuân thủ theo đúng hướng dẫn của bác sĩ về việc theo dõi các phản ứng sau tiêm. Theo thông tin từ Bộ Y tế, hơn 90. 000 liều vaccine Covid-19 Pfizer/BioNTech đã về đến sân bay Nội Bài vào sáng ngày 7/7/2021. Đây là lô vaccine đầu tiên của hãng này về Việt Nam. Hiện nay, Chính phủ chưa có cơ chế triển khai tiêm chủng loại vaccine này. Theo thông tin từ Cơ quan Phát triển quốc tế Mỹ(USAID), 2 triệu liều vaccine ngừa Covid-19 Moderna do chính phủ Mỹ hỗ trợ thông qua cơ chế COVAX đã về đến sân bay Nội Bài (Hà Nội) và Chính phủ chưa có cơ chế triển khai tiêm chủng loại vaccine này. Bạn vui lòng chờ thêm thông tin từ Chính phủ và Bộ Y tế. Hiện nay, Việt Nam đang tiến hành tiêm chủng vaccine AstraZeneca (Vương quốc Anh) cho các đối tượng, địa bàn ưu tiên theo hướng dẫn chỉ đạo của Chính Phủ và Bộ Y tế.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p40
6821,Có thể điều trị dứt điểm bệnh lý thần kinh ngoại biên không?,"Bệnh lý thần kinh ngoại biên thì có nhiều bệnh như: viêm đa dây thần kinh cấp, viêm đa dây thần kinh mạn, . . . Bạn cần đi khám xác định bệnh lý bạn gặp phải thì mới có thể tư vấn, chẩn đoán và có kế hoạch điều trị phù hợp bạn nhé.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/co-dieu-tri-dut-diem-benh-ly-kinh-ngoai-bien-khong/
6822,Nguyên nhân nổi mụn ở vùng trán và cằm là do đâu?,"Mụn ở vùng trán được cho là do cơ thể tích tụ nhiều độc tố, chức năng gan gặp vấn đề, hệ tiêu hóa không tốt, tình trạng stress, mỹ phẩm không hợp...Mụn ở vùng cằm thường do rối loạn về nội tiết tố hoặc vấn đề về thận, hoặc thói quen sờ chống cằm, gần đây là do đeo khẩu trang thường xuyên,...Tùy tình trạng mụn và các bệnh lý liên quan, chúng ta sẽ có cách điều trị khác nhau. Điều trị mụn bao gồm kết hợp điều trị thuốc thoa, thuốc uống, chăm sóc da, điều chỉnh chế độ ăn uống sinh hoạt, không lạm dụng mỹ phẩm và hạn chế trang điểm. Da mụn cần lựa chọn những mỹ phẩm phù hợp. Bạn có thể dùng những mỹ phẩm có thương hiệu uy tín, dược mỹ phẩm, những loại này thường có nhãn non-comedogenic, oil free, for acne skin, for acne prone skin.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/nguyen-nhan-noi-mun-o-vung-tran-va-cam-la-do-dau/
6823,"Suy thận mãn tính ăn trứng gà, uống cỏ mực và đậu đen được không?","Người bị bệnh suy thận có thể ăn được trứng gà. Trứng gà là thực phẩm tốt, là nguồn protein dồi dào và các loại axit amin cần cho hệ miễn dịch, ngoài ra có chứa các loại vitamin A,D,E B, Calci,...Đối với cây cỏ mực, đậu đen theo đông y thì dùng tốt cho người bị suy thận. Tuy nhiên, trường hợp suy thận giai đoạn cuối phải thận trọng khi sử dụng.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/suy-man-tinh-trung-ga-uong-co-muc-va-dau-den-duoc-khong/
6824,"Amidan sưng to một bên, cổ họng nổi nhiều nốt có nguy hiểm không?","Theo em mô tả thì amidan của em to 1 bên bất thường, vì vậy em hãy đăng ký khám chuyên khoa Tai - Mũi- Họng để được tư vấn chẩn đoán và điều trị đúng phương pháp.Em không nên để tình trạng amidan sưng to một bên, cổ họng nổi nhiều nốt kéo dài, bởi có thể ảnh hưởng tới sức khỏe.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/amidan-sung-to-mot-ben-co-hong-noi-nhieu-not-co-nguy-hiem-khong/
6825,"Tôi 70 tuổi, không bị mắc bệnh nền. Khi nào, tôi được tiêm vaccine Covid-19 và địa điểm tiêm ở đâu?","Theo hướng dẫn của Bộ Y tế có thể chỉ định tiêm vaccine Covid-19 cho người trên 65 tuổi không có bệnh nền hoặc bệnh nền ổn định. Tuy nhiên, người trên 65 tuổi cần được khám sàng lọc kỹ và tiêm chủng tại các bệnh viện hoặc cơ sở y tế có đủ năng lực hồi sức cấp cứu ban đầu. Bác sĩ khám trực tiếp sẽ đánh giá tình trạng sức khỏe hiện tại của bác để có thể chỉ định tiêm chủng.",https://vnexpress.net/tu-van-tiem-vaccine-covid-19-an-toan-hieu-qua-p126
6826,"Cổ họng bị khô, có đờm và vướng họng là bị sao?","Bạn cổ họng bị khô, có đờm và vướng họng đây là triệu chứng thông thường của viêm họng mạn tính, cũng là triệu chứng của viêm mũi xoang gây ngạt mũi vì vậy phải thở bằng miệng gây khô họng, hoặc cũng có thể gặp trong trường hợp ngủ ngáy. Triệu chứng khô họng và có đờm kéo dài, vì vậy khuyên bạn nên đến phòng khám tai mũi họng trong hệ thống Vinmec để được các chuyên gia tai mũi họng khám và tư vấn điều trị thích hợp.",https://www.vinmec.com/vi/suc-khoe-tong-quat/tu-van-bac-si/co-hong-bi-kho-co-dom-va-vuong-hong-la-bi-sao/
6827,Bị biến chứng zona thần kinh phải làm sao?,"Các biến chứng đau thần kinh do zona thần kinh khá thường gặp, mặc dù không gây nguy hiểm đến tính mạng nhưng ảnh hưởng rất nhiều đến chất lượng cuộc sống. Việc điều trị cần nhiều thời gian để đáp ứng cũng như hồi phục. Bạn nên đưa mẹ đến khám bác sĩ chuyên khoa Thần kinh để được chẩn đoán, có phương pháp điều trị thích hợp và theo dõi hiệu quả. Suy vỏ thượng thận có thể gây ra nhiều rối loạn khác nhau như chuyển hóa. Mẹ bạn cần xét nghiệm xác định mức độ tổn thương cũng như các rối loạn đang gặp phải để có kế hoạch điều trị, cần được khám bác sĩ chuyên khoa Nội tiết để được tư vấn chi tiết.",https://www.vinmec.com/vi/tin-tuc/hoi-dap-bac-si/bi-bien-chung-zona-kinh-phai-lam-sao/
